Egg.ID,Project.clutch.ID,Project.clutch.ID.x,Breeding.year,Analyses.breeding.habitat.type,Region.Country,Region.County,county,Region.central.longitude.coordinate,Region.central.latitude.coordinate,Clutch.size,Analyses.Clutch.Failure.Category,Incubation.type,Fertility,Hatching.outcome,Hatching.outcome.binomial,Analyses.Failed.egg.category,Embryo.stage,Ordinal.embryo.staging,Cooney.et.al.Phase.category
Headstart.egg.121,Headstart.Clutch.35,ECC_21.2023.7.Dartmoor,2023,Military,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.122,Headstart.Clutch.35,ECC_21.2023.7.Dartmoor,2023,Military,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.123,Headstart.Clutch.35,ECC_21.2023.7.Dartmoor,2023,Military,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.124,Headstart.Clutch.36,ECC_21.2023.7.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Headstart,Fertile,Unhatched,0,Failed,45,45,Phase.3
Headstart.egg.125,Headstart.Clutch.36,ECC_21.2023.7.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.126,Headstart.Clutch.36,ECC_21.2023.7.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.127,Headstart.Clutch.36,ECC_21.2023.7.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.128,Headstart.Clutch.37,ECC_21.2023.8.Dartmoor,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.129,Headstart.Clutch.37,ECC_21.2023.8.Dartmoor,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.130,Headstart.Clutch.37,ECC_21.2023.8.Dartmoor,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.131,Headstart.Clutch.37,ECC_21.2023.8.Dartmoor,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.132,Headstart.Clutch.38,ECC_21.2023.8.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.133,Headstart.Clutch.38,ECC_21.2023.8.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.134,Headstart.Clutch.38,ECC_21.2023.8.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.135,Headstart.Clutch.39,ECC_21.2023.9.Dartmoor,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,3,Failed,Headstart,Fertile,Unhatched,0,Failed,45,45,Phase.3
Headstart.egg.136,Headstart.Clutch.39,ECC_21.2023.9.Dartmoor,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,3,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.137,Headstart.Clutch.39,ECC_21.2023.9.Dartmoor,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,3,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.138,Headstart.Clutch.40,ECC_21.2023.9.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.139,Headstart.Clutch.40,ECC_21.2023.9.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.140,Headstart.Clutch.40,ECC_21.2023.9.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.141,Headstart.Clutch.40,ECC_21.2023.9.Shropshire,2023,NA,England,Shropshire,['Shropshire'],-2.7367,52.6221,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.142,Headstart.Clutch.41,ECC_3.2023.1,2023,Military,England,NA,NA,NA,NA,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.143,Headstart.Clutch.41,ECC_3.2023.1,2023,Military,England,NA,NA,NA,NA,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.144,Headstart.Clutch.41,ECC_3.2023.1,2023,Military,England,NA,NA,NA,NA,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.145,Headstart.Clutch.41,ECC_3.2023.1,2023,Military,England,NA,NA,NA,NA,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.146,Headstart.Clutch.42,ECC_3.2023.15,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Mixed,Headstart,Fertile,Unhatched,0,Failed,Approx 4-6,5,Phase.1
Headstart.egg.147,Headstart.Clutch.42,ECC_3.2023.15,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Mixed,Headstart,Fertile,Unhatched,0,Failed,Early stage (<10),5.5,Phase.1
Headstart.egg.148,Headstart.Clutch.42,ECC_3.2023.15,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Mixed,Headstart,Unknown,Unhatched,0,Failed,Unknown,NA,NA
Headstart.egg.149,Headstart.Clutch.43,ECC_3.2023.18,2023,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Headstart,Fertile,Unhatched,0,Failed,Based on photos provided - late stage 43-44?,43.5,Phase.3
Headstart.egg.150,Headstart.Clutch.43,ECC_3.2023.18,2023,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.151,Headstart.Clutch.43,ECC_3.2023.18,2023,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.152,Headstart.Clutch.43,ECC_3.2023.18,2023,Military,England,Norfolk,['Norfolk'],0.9647,52.6712,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.153,Headstart.Clutch.44,ECC_3.2023.3,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Failed,Headstart,Fertile,Unhatched,0,Failed,45,45,Phase.3
Headstart.egg.154,Headstart.Clutch.44,ECC_3.2023.3,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Failed,Headstart,Fertile,Unhatched,0,Failed,45,45,Phase.3
Headstart.egg.155,Headstart.Clutch.44,ECC_3.2023.3,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.156,Headstart.Clutch.44,ECC_3.2023.3,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.157,Headstart.Clutch.45,ECC_3.2023.6A,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,2,Failed,Headstart,Fertile,Unhatched,0,Failed,Based on photos provided - late stage 42?,42,Phase.3
Headstart.egg.158,Headstart.Clutch.45,ECC_3.2023.6A,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,2,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.159,Headstart.Clutch.46,ECC_3.2023.7,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,3,Failed,Headstart,Fertile,Unhatched,0,Failed,45,45,Phase.3
Headstart.egg.160,Headstart.Clutch.46,ECC_3.2023.7,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,3,Failed,Headstart,Fertile,Unhatched,0,Failed,Unclear but definitely late stage,NA,Phase.3
Headstart.egg.161,Headstart.Clutch.46,ECC_3.2023.7,2023,Military,England,Lincolnshire,['Lincolnshire'],-0.2388,53.111,3,Failed,Headstart,Fertile,Unhatched,0,Failed,45,45,Phase.3
Headstart.egg.162,Headstart.Clutch.47,ECC_9.2023.10,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.163,Headstart.Clutch.47,ECC_9.2023.10,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.164,Headstart.Clutch.47,ECC_9.2023.10,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.165,Headstart.Clutch.48,ECC_9.2023.11,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.166,Headstart.Clutch.48,ECC_9.2023.11,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.167,Headstart.Clutch.48,ECC_9.2023.11,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.168,Headstart.Clutch.49,ECC_9.2023.12,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Headstart,Fertile,Unhatched,0,Failed,31,31,Phase.2
Headstart.egg.169,Headstart.Clutch.49,ECC_9.2023.12,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.170,Headstart.Clutch.49,ECC_9.2023.12,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.171,Headstart.Clutch.50,ECC_9.2023.13,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.172,Headstart.Clutch.50,ECC_9.2023.13,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.173,Headstart.Clutch.51,ECC_9.2023.15,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.174,Headstart.Clutch.51,ECC_9.2023.15,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.175,Headstart.Clutch.51,ECC_9.2023.15,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.176,Headstart.Clutch.52,ECC_9.2023.18,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.177,Headstart.Clutch.52,ECC_9.2023.18,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.178,Headstart.Clutch.52,ECC_9.2023.18,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.179,Headstart.Clutch.53,ECC_9.2023.19,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.180,Headstart.Clutch.53,ECC_9.2023.19,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.181,Headstart.Clutch.53,ECC_9.2023.19,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.182,Headstart.Clutch.54,ECC_9.2023.20,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Headstart,Fertile,Unhatched,0,Failed,40+,42.5,Phase.3
Headstart.egg.183,Headstart.Clutch.54,ECC_9.2023.20,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.184,Headstart.Clutch.54,ECC_9.2023.20,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.185,Headstart.Clutch.55,ECC_9.2023.21,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.186,Headstart.Clutch.55,ECC_9.2023.21,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.187,Headstart.Clutch.55,ECC_9.2023.21,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.188,Headstart.Clutch.56,ECC_9.2023.22,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.189,Headstart.Clutch.56,ECC_9.2023.22,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.190,Headstart.Clutch.56,ECC_9.2023.22,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.191,Headstart.Clutch.57,ECC_9.2023.25,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.192,Headstart.Clutch.57,ECC_9.2023.25,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.193,Headstart.Clutch.57,ECC_9.2023.25,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.194,Headstart.Clutch.58,ECC_9.2023.27,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.195,Headstart.Clutch.58,ECC_9.2023.27,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.196,Headstart.Clutch.58,ECC_9.2023.27,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.197,Headstart.Clutch.59,ECC_9.2023.28,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.198,Headstart.Clutch.59,ECC_9.2023.28,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.199,Headstart.Clutch.59,ECC_9.2023.28,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.200,Headstart.Clutch.59,ECC_9.2023.28,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.201,Headstart.Clutch.60,ECC_9.2023.30,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.202,Headstart.Clutch.60,ECC_9.2023.30,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.203,Headstart.Clutch.60,ECC_9.2023.30,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.204,Headstart.Clutch.60,ECC_9.2023.30,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.205,Headstart.Clutch.61,ECC_9.2023.32,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,5,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.206,Headstart.Clutch.61,ECC_9.2023.32,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,5,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.207,Headstart.Clutch.61,ECC_9.2023.32,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,5,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.208,Headstart.Clutch.61,ECC_9.2023.32,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,5,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.209,Headstart.Clutch.62,ECC_9.2023.35,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.210,Headstart.Clutch.62,ECC_9.2023.35,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.211,Headstart.Clutch.62,ECC_9.2023.35,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.212,Headstart.Clutch.63,ECC_9.2023.36,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.213,Headstart.Clutch.63,ECC_9.2023.36,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.214,Headstart.Clutch.63,ECC_9.2023.36,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.215,Headstart.Clutch.63,ECC_9.2023.36,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.216,Headstart.Clutch.64,ECC_9.2023.37,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.217,Headstart.Clutch.64,ECC_9.2023.37,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.218,Headstart.Clutch.64,ECC_9.2023.37,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.219,Headstart.Clutch.64,ECC_9.2023.37,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.220,Headstart.Clutch.65,ECC_9.2023.38,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.221,Headstart.Clutch.65,ECC_9.2023.38,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.222,Headstart.Clutch.65,ECC_9.2023.38,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,3,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.223,Headstart.Clutch.66,ECC_9.2023.40,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.224,Headstart.Clutch.66,ECC_9.2023.40,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.225,Headstart.Clutch.66,ECC_9.2023.40,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.226,Headstart.Clutch.66,ECC_9.2023.40,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.227,Headstart.Clutch.67,ECC_9.2023.41,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Headstart,Fertile,Unhatched,0,Failed,28,28,Phase.2
Headstart.egg.228,Headstart.Clutch.67,ECC_9.2023.41,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Headstart,Unknown,Unhatched,0,Failed,Unknown,NA,NA
Headstart.egg.229,Headstart.Clutch.67,ECC_9.2023.41,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Headstart,Fertile,Unhatched,0,Failed,<10,5.5,Phase.1
Headstart.egg.230,Headstart.Clutch.67,ECC_9.2023.41,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.231,Headstart.Clutch.68,ECC_9.2023.6,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,2,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.232,Headstart.Clutch.68,ECC_9.2023.6,2023,Moorland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,2,Hatched,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.233,Headstart.Clutch.69,ECC_9.2023.9,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.234,Headstart.Clutch.69,ECC_9.2023.9,2023,Grassland,England,North Yorkshire,['North Yorkshire'],-1.5503,54.0937,4,Unknown,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.235,Headstart.Clutch.70,ECC_21.2024.1,2024,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Headstart,Fertile,Unhatched,0,Failed,~20-25,22.5,Phase.1
Headstart.egg.236,Headstart.Clutch.70,ECC_21.2024.1,2024,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Headstart,Fertile,Unhatched,0,Failed,Early stage,NA,Phase.1
Headstart.egg.237,Headstart.Clutch.70,ECC_21.2024.1,2024,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
Headstart.egg.238,Headstart.Clutch.70,ECC_21.2024.1,2024,Military,England,Suffolk,['Suffolk'],1.0492,52.2539,4,Failed,Headstart,Fertile,Hatched,1,Hatched,Hatched,46,Phase.4
